Normalized Token,Total Number of Occurences,Document Frequency,User Frequency
59magnitude,1,1,1
59k,1,1,1
598100,1,1,1
598,1,1,1
596fe0,1,1,1
5962,1,1,1
59348,1,1,1
5931,1,1,1
59226,1,1,1
59107,1,1,1
59072,1,1,1
5903,1,1,1
59000,1,1,1
5900,1,1,1
58million,1,1,1
58day,1,1,1
58907,1,1,1
589,1,1,1
5888,1,1,1
588,1,1,1
58700,1,1,1
58685,1,1,1
5864,1,1,1
58525,1,1,1
5841,1,1,1
583,1,1,1
5825636,1,1,1
58220,1,1,1
582,1,1,1
5800,1,1,1
57hour,1,1,1
57990,1,1,1
57828,1,1,1
577,1,1,1
576240,1,1,1
5760,1,1,1
576,1,1,1
575m,1,1,1
5758,1,1,1
575400,1,1,1
5750,1,1,1
573659,1,1,1
5725,1,1,1
571⁉,1,1,1
570traffic,1,1,1
570000,1,1,1
57000,1,1,1
56yearold,1,1,1
5698,1,1,1
5692,1,1,1
5690000,1,1,1
5688,1,1,1
566,1,1,1
565bn,1,1,1
5652,1,1,1
565000,1,1,1
5640,1,1,1
564,1,1,1
5620,1,1,1
5615,1,1,1
56048,1,1,1
5601,1,1,1
55x,1,1,1
55hrs,1,1,1
5598,1,1,1
5595,1,1,1
5589,1,1,1
5579,1,1,1
556668,1,1,1
555pm,1,1,1
555cases,1,1,1
55424,1,1,1
55346,1,1,1
552pm,1,1,1
5528,1,1,1
5526,1,1,1
552,1,1,1
5513bn,1,1,1
5511,1,1,1
5500000,1,1,1
550000,1,1,1
54856,1,1,1
548000,1,1,1
54800,1,1,1
5479,1,1,1
5465,1,1,1
545pm,1,1,1
54474,1,1,1
54473,1,1,1
5438712,1,1,1
5434,1,1,1
54233人,1,1,1
5423,1,1,1
5413,1,1,1
53⬆️1,1,1,1
53…,1,1,1
53yo,1,1,1
5394,1,1,1
538m,1,1,1
53664,1,1,1
53612,1,1,1
53582,1,1,1
535,1,1,1
53411,1,1,1
534,1,1,1
5334,1,1,1
5332,1,1,1
532135,1,1,1
5321,1,1,1
532,1,1,1
531⬆️3,1,1,1
5315,1,1,1
5312600,1,1,1
5312020,1,1,1
530pmbriefings,1,1,1
530fri,1,1,1
5302020,1,1,1
5301,1,1,1
53004145000,1,1,1
5300,1,1,1
52year,1,1,1
5296,1,1,1
52920,1,1,1
52862,1,1,1
5276,1,1,1
525発売,1,1,1
52555,1,1,1
5250,1,1,1
523pm,1,1,1
523fri,1,1,1
52289,1,1,1
52143,1,1,1
521,1,1,1
5207,1,1,1
52035,1,1,1
52020,1,1,1
51yearold,1,1,1
51st,1,1,1
51percentofus,1,1,1
51m,1,1,1
51bn,1,1,1
519windsor,1,1,1
519local,1,1,1
5199313241,1,1,1
5198982173,1,1,1
5197922559,1,1,1
5197412916,1,1,1
5197266686,1,1,1
517gt631gt794gt825,1,1,1
51766,1,1,1
5174,1,1,1
51726,1,1,1
517,1,1,1
5167ers,1,1,1
5164,1,1,1
5162,1,1,1
51520,1,1,1
514849,1,1,1
5147,1,1,1
5142,1,1,1
5128,1,1,1
5118,1,1,1
511131ad,1,1,1
510x,1,1,1
510m,1,1,1
510k,1,1,1
51002115000,1,1,1
50–100,1,1,1
50¢,1,1,1
50x,1,1,1
50trabajadores,1,1,1
50th,1,1,1
50shadesofvan,1,1,1
50sf,1,1,1
50person,1,1,1
50p,1,1,1
50of,1,1,1
50mtp,1,1,1
50millions,1,1,1
50kday,1,1,1
50in2020,1,1,1
50car,1,1,1
50all,1,1,1
509,1,1,1
5085,1,1,1
5070,1,1,1
507,1,1,1
506,1,1,1
5050,1,1,1
5034,1,1,1
50300people,1,1,1
502petyonvil,1,1,1
50271,1,1,1
50200,1,1,1
50100,1,1,1
5010,1,1,1
500x,1,1,1
500th,1,1,1
500mg,1,1,1
500k16m,1,1,1
500i,1,1,1
500hre,1,1,1
500dayswithmewgulf,1,1,1
500b,1,1,1
500am,1,1,1
50061,1,1,1
500300,1,1,1
5001000mth,1,1,1
50001,1,1,1
50000tonne,1,1,1
50000con,1,1,1
4⃣this,1,1,1
4⃣keep,1,1,1
4⃣8⃣5⃣0⃣0⃣,1,1,1
4⃣8⃣2⃣0⃣0⃣,1,1,1
4⃣4⃣5⃣0⃣0⃣,1,1,1
4…,1,1,1
4ème,1,1,1
4½,1,1,1
4your,1,1,1
4xs,1,1,1
4why,1,1,1
4week,1,1,1
4uwell,1,1,1
4truckers,1,1,1
4to,1,1,1
4thlinetheatre,1,1,1
4this,1,1,1
4target,1,1,1
4shortstop,1,1,1
4rouemotrice,1,1,1
4public,1,1,1
4profit,1,1,1
4pmest,1,1,1
4pm8pm,1,1,1
4palghar,1,1,1
4more4nana,1,1,1
4month,1,1,1
4may,1,1,1
4m,1,1,1
4kmonth,1,1,1
4kasada,1,1,1
4ir,1,1,1
4india,1,1,1
4inch,1,1,1
4horsemen,1,1,1
4high,1,1,1
4he,1,1,1
4gvn2,1,1,1
4get,1,1,1
4gdp,1,1,1
4g,1,1,1
4futuresake,1,1,1
4evernevertrump,1,1,1
4everleather1,1,1,1
4ever,1,1,1
4e,1,1,1
4dlabs,1,1,1
4dietaryreform,1,1,1
4awesometweet,1,1,1
4aquotes,1,1,1
4anticipation,1,1,1
4all,1,1,1
4a,1,1,1
49pm,1,1,1
49m,1,1,1
499545,1,1,1
4993,1,1,1
4980000,1,1,1
4980,1,1,1
4975,1,1,1
49734,1,1,1
4964,1,1,1
496,1,1,1
492170,1,1,1
4921,1,1,1
4920,1,1,1
49194,1,1,1
491095,1,1,1
49100,1,1,1
4900,1,1,1
48pm,1,1,1
48hours,1,1,1
48hour,1,1,1
48day,1,1,1
48852,1,1,1
48822,1,1,1
4880h,1,1,1
488,1,1,1
4872,1,1,1
486,1,1,1
48598,1,1,1
48583,1,1,1
4850,1,1,1
4846,1,1,1
483425,1,1,1
48285,1,1,1
48111,1,1,1
4805186,1,1,1
4804,1,1,1
47th,1,1,1
47okap,1,1,1
4783063,1,1,1
4774434,1,1,1
47739,1,1,1
4761,1,1,1
476043,1,1,1
476000,1,1,1
47574,1,1,1
47526,1,1,1
4734,1,1,1
47335,1,1,1
47152,1,1,1
4711,1,1,1
47000,1,1,1
46increase,1,1,1
4697,1,1,1
4695,1,1,1
4692,1,1,1
469,1,1,1
4685,1,1,1
468,1,1,1
467mil,1,1,1
467673,1,1,1
46766,1,1,1
4674,1,1,1
46733,1,1,1
467073,1,1,1
4663,1,1,1
4659,1,1,1
4656,1,1,1
465166,1,1,1
4648,1,1,1
4646,1,1,1
46440,1,1,1
4639,1,1,1
4638,1,1,1
4632,1,1,1
462taba,1,1,1
462petyonvil,1,1,1
4626,1,1,1
46172,1,1,1
46164,1,1,1
4606,1,1,1
45m,1,1,1
4598,1,1,1
457k,1,1,1
4576,1,1,1
45466,1,1,1
4545,1,1,1
4542,1,1,1
4531,1,1,1
451m,1,1,1
45133,1,1,1
450m,1,1,1
450am,1,1,1
44th,1,1,1
449256,1,1,1
448pm,1,1,1
4489,1,1,1
4478,1,1,1
44730,1,1,1
44692,1,1,1
4464144,1,1,1
446101345,1,1,1
4461,1,1,1
4459,1,1,1
444—deathdeathdeath,1,1,1
444f18,1,1,1
4444xs,1,1,1
4444,1,1,1
4441956225,1,1,1
4439,1,1,1
4422,1,1,1
4421,1,1,1
44102,1,1,1
4409moparguy,1,1,1
440000,1,1,1
440,1,1,1
43887,1,1,1
4385,1,1,1
43836,1,1,1
4379,1,1,1
4378cah,1,1,1
4375,1,1,1
4374,1,1,1
43708,1,1,1
4349k,1,1,1
4347,1,1,1
4344,1,1,1
4342,1,1,1
433et,1,1,1
4339,1,1,1
43378,1,1,1
4337,1,1,1
4336,1,1,1
43300,1,1,1
4329,1,1,1
432870,1,1,1
43257129,1,1,1
4325,1,1,1
432020,1,1,1
432,1,1,1
4313,1,1,1
43120,1,1,1
430530pm,1,1,1
43008,1,1,1
43000000,1,1,1
430000,1,1,1
42yearold,1,1,1
42t,1,1,1
42nd,1,1,1
42k,1,1,1
42939,1,1,1
42712,1,1,1
4266,1,1,1
4253,1,1,1
425000,1,1,1
4250,1,1,1
42426,1,1,1
4230,1,1,1
4228,1,1,1
422,1,1,1
421127,1,1,1
42106,1,1,1
421000,1,1,1
420k,1,1,1
42078,1,1,1
4206,1,1,1
42020,1,1,1
41years,1,1,1
41yearold,1,1,1
419bn,1,1,1
4179,1,1,1
4177,1,1,1
4172,1,1,1
41700,1,1,1
4169499457,1,1,1
4164696858,1,1,1
41635,1,1,1
415pm,1,1,1
415holgate,1,1,1
4156,1,1,1
415289seal,1,1,1
4152,1,1,1
4142,1,1,1
413taba,1,1,1
4139,1,1,1
4130,1,1,1
4128,1,1,1
411pmwe,1,1,1
41191,1,1,1
4110,1,1,1
410757864530,1,1,1
410719,1,1,1
41000000,1,1,1
40yo,1,1,1
40yearsofhope2020,1,1,1
40yearsoffailure,1,1,1
40this,1,1,1
40there,1,1,1
40something,1,1,1
40somali,1,1,1
40s50s,1,1,1
40ronda,1,1,1
40ofmedianincome,1,1,1
40munemployed,1,1,1
40month,1,1,1
40min,1,1,1
40millionjobslost,1,1,1
40mil,1,1,1
40k65k,1,1,1
40grit,1,1,1
40day,1,1,1
409b,1,1,1
4099,1,1,1
409866,1,1,1
408788,1,1,1
40877,1,1,1
408615,1,1,1
408240,1,1,1
407836,1,1,1
4077thmash,1,1,1
407000,1,1,1
406696,1,1,1
406220,1,1,1
406195,1,1,1
406126,1,1,1
4060yo,1,1,1
40597,1,1,1
4059,1,1,1
405500,1,1,1
40542,1,1,1
405000,1,1,1
404975,1,1,1
4048,1,1,1
40440364,1,1,1
4043686,1,1,1
4039,1,1,1
40389,1,1,1
4035,1,1,1
4032,1,1,1
402935,1,1,1
402894,1,1,1
402744,1,1,1
40240,1,1,1
4020,1,1,1
402,1,1,1
401richmond,1,1,1
401k,1,1,1
401964,1,1,1
401810,1,1,1
401623,1,1,1
4014,1,1,1
4012,1,1,1
400से,1,1,1
400yearold,1,1,1
400taba,1,1,1
400pm,1,1,1
40068,1,1,1
4004,1,1,1
4000yrs,1,1,1
40000year,1,1,1
40000children,1,1,1
400000m,1,1,1
400000000000,1,1,1
3🛁,1,1,1
3👇,1,1,1
3⃣this,1,1,1
3⃣cook,1,1,1
3ème,1,1,1
3º,1,1,1
3yrs,1,1,1
3years,1,1,1
3xs,1,1,1
3w,1,1,1
3vibrant,1,1,1
3us,1,1,1
3trillionsdrs,1,1,1
3togo,1,1,1
3to,1,1,1
3target,1,1,1
3steps,1,1,1
3spirituknz,1,1,1
3sidedstory,1,1,1
3regrettably,1,1,1
3rdyear,1,1,1
3rdlargest,1,1,1
3rdhighest,1,1,1
3rddegree,1,1,1
3ra,1,1,1
3pts,1,1,1
3postcovid,1,1,1
3pl,1,1,1
3percenter1776,1,1,1
3per,1,1,1
3oo,1,1,1
3o,1,1,1
3n,1,1,1
3mo,1,1,1
3mlatinoamerica,1,1,1
3marydm,1,1,1
3k8k,1,1,1
3ish,1,1,1
3hrs,1,1,1
3h,1,1,1
3ghtweets,1,1,1
3er,1,1,1
3employee,1,1,1
3eme,1,1,1
3drenderbot,1,1,1
3dprintseattle,1,1,1
3dprint,1,1,1
3diya,1,1,1
3divoneteam,1,1,1
3diversion,1,1,1
3day,1,1,1
3cs,1,1,1
3covid19,1,1,1
3bn,1,1,1
3billion,1,1,1
3b,1,1,1
3aw693,1,1,1
3askars,1,1,1
399907,1,1,1
3997,1,1,1
399213,1,1,1
399074,1,1,1
399013,1,1,1
39900,1,1,1
398976,1,1,1
3987milelong,1,1,1
398737,1,1,1
397324,1,1,1
39728,1,1,1
3968,1,1,1
396591,1,1,1
3961,1,1,1
3960,1,1,1
3956,1,1,1
3951,1,1,1
395000,1,1,1
3931,1,1,1
3929,1,1,1
3924,1,1,1
39236,1,1,1
392,1,1,1
3918079,1,1,1
3916,1,1,1
391222,1,1,1
391000,1,1,1
391,1,1,1
3903,1,1,1
39000,1,1,1
3900,1,1,1
38yearold,1,1,1
38point,1,1,1
38k,1,1,1
3899,1,1,1
3881,1,1,1
38489,1,1,1
3838,1,1,1
38376,1,1,1
3836000🤔,1,1,1
38255,1,1,1
381381,1,1,1
380k,1,1,1
38099,1,1,1
380723,1,1,1
380662,1,1,1
380,1,1,1
37❗️,1,1,1
37million,1,1,1
3791,1,1,1
379051,1,1,1
378951,1,1,1
37892,1,1,1
3778,1,1,1
3774,1,1,1
377000,1,1,1
37690,1,1,1
376,1,1,1
3758,1,1,1
37527,1,1,1
375000,1,1,1
374452,1,1,1
374000,1,1,1
373855,1,1,1
37312,1,1,1
3731,1,1,1
372047,1,1,1
372000,1,1,1
371473,1,1,1
37134,1,1,1
37054,1,1,1
3700034000,1,1,1
370000,1,1,1
36x26,1,1,1
36th,1,1,1
36m,1,1,1
36999998,1,1,1
36999992,1,1,1
36803,1,1,1
367356,1,1,1
366m,1,1,1
36539,1,1,1
365247,1,1,1
3649,1,1,1
3642,1,1,1
364000,1,1,1
36309,1,1,1
363000,1,1,1
362bn,1,1,1
362432,1,1,1
36131,1,1,1
360m,1,1,1
360degree,1,1,1
360679,1,1,1
36000000,1,1,1
35yearsold,1,1,1
35n,1,1,1
35minute,1,1,1
35mil,1,1,1
35celcius,1,1,1
35958,1,1,1
3594,1,1,1
3585,1,1,1
3568,1,1,1
3562621,1,1,1
3560,1,1,1
35590,1,1,1
3554408,1,1,1
3542,1,1,1
3538451,1,1,1
3534,1,1,1
3532224,1,1,1
353200,1,1,1
35273,1,1,1
35200,1,1,1
352,1,1,1
351k,1,1,1
35139,1,1,1
351,1,1,1
35047,1,1,1
35006,1,1,1
350000,1,1,1
34yearold,1,1,1
34week,1,1,1
34pm,1,1,1
34month,1,1,1
349bil,1,1,1
34914,1,1,1
34885,1,1,1
34866,1,1,1
3484,1,1,1
34814,1,1,1
3477387,1,1,1
34730,1,1,1
346b,1,1,1
3469,1,1,1
34645,1,1,1
3462284,1,1,1
34590,1,1,1
34582,1,1,1
3457,1,1,1
345612,1,1,1
3453287,1,1,1
34493,1,1,1
3437264,1,1,1
34363,1,1,1
34355,1,1,1
34351,1,1,1
3433,1,1,1
3431174,1,1,1
3420,1,1,1
3410994,1,1,1
3408040,1,1,1
34077,1,1,1
3407354,1,1,1
340000,1,1,1
33rd,1,1,1
33mila,1,1,1
33mds€,1,1,1
33b,1,1,1
33969,1,1,1
33964,1,1,1
3382,1,1,1
33800,1,1,1
33774,1,1,1
3376426,1,1,1
3371219,1,1,1
33689,1,1,1
33672,1,1,1
33671,1,1,1
33630,1,1,1
33581,1,1,1
33576,1,1,1
3346,1,1,1
3335519,1,1,1
33354,1,1,1
3335,1,1,1
33261,1,1,1
3325,1,1,1
33229,1,1,1
3320,1,1,1
33184,1,1,1
3315,1,1,1
33142,1,1,1
3313,1,1,1
33113,1,1,1
331000000,1,1,1
3304,1,1,1
33005145000,1,1,1
330000,1,1,1
32…,1,1,1
32x,1,1,1
32proud,1,1,1
32lar23,1,1,1
32k,1,1,1
32hour,1,1,1
3295,1,1,1
32872,1,1,1
327cities,1,1,1
3266,1,1,1
32581,1,1,1
3257,1,1,1
3254238,1,1,1
32500,1,1,1
3249404,1,1,1
324897,1,1,1
3245,1,1,1
3240,1,1,1
3239,1,1,1
32298,1,1,1
3224617,1,1,1
3221,1,1,1
3220635,1,1,1
321virus,1,1,1
320217,1,1,1
32020,1,1,1
31provinces,1,1,1
31mayo,1,1,1
31may,1,1,1
31m,1,1,1
3197,1,1,1
3188,1,1,1
31822,1,1,1
3182019,1,1,1
3171,1,1,1
317000,1,1,1
3168,1,1,1
316730,1,1,1
31610,1,1,1
3157672,1,1,1
3154680,1,1,1
3138,1,1,1
31343,1,1,1
3133,1,1,1
31278,1,1,1
3117597,1,1,1
31153,1,1,1
3115,1,1,1
3110664,1,1,1
3109546,1,1,1
3109,1,1,1
3104300,1,1,1
3104,1,1,1
3100028000,1,1,1
3100,1,1,1
30—3186,1,1,1
30year,1,1,1
30testandtrace,1,1,1
30share,1,1,1
30minutes,1,1,1
30mayo,1,1,1
30km,1,1,1
30either,1,1,1
30b,1,1,1
30at830,1,1,1
30anight,1,1,1
30900,1,1,1
30846,1,1,1
3077,1,1,1
3065,1,1,1
3060955,1,1,1
306,1,1,1
305pm,1,1,1
305million,1,1,1
305b,1,1,1
3059,1,1,1
3053,1,1,1
30460,1,1,1
3039,1,1,1
3037396112,1,1,1
30369546,1,1,1
303,1,1,1
3020,1,1,1
302,1,1,1
301bn,1,1,1
30104,1,1,1
300us,1,1,1
300s,1,1,1
300rt,1,1,1
300mm,1,1,1
300m,1,1,1
300k—,1,1,1
300ft,1,1,1
300650000,1,1,1
300400,1,1,1
3002,1,1,1
3000070000,1,1,1
2🌟,1,1,1
2️⃣4️⃣,1,1,1
2위,1,1,1
2❗️,1,1,1
2⃣separate,1,1,1
2—3134,1,1,1
2èmevague,1,1,1
2º,1,1,1
2ª,1,1,1
2year,1,1,1
2x1,1,1,1
2why,1,1,1
2were,1,1,1
2way,1,1,1
2u,1,1,1
2turn,1,1,1
2to,1,1,1
2time,1,1,1
2think,1,1,1
2tablighi,1,1,1
2state,1,1,1
2runtherace,1,1,1
2q2q,1,1,1
2proof,1,1,1
2pmit,1,1,1
2play,1,1,1
2part,1,1,1
2page,1,1,1
2no,1,1,1
2ndwavecoming,1,1,1
2ndrate,1,1,1
2ndpeak,1,1,1
2ndnewmoon,1,1,1
2m😱🆘☠️‼️jkwanmd,1,1,1
2much,1,1,1
2monthold,1,1,1
2mil,1,1,1
2medical,1,1,1
2mdistance,1,1,1
2larryjohnson7,1,1,1
2l,1,1,1
2kmth,1,1,1
2kmo,1,1,1
2keep,1,1,1
2ireland,1,1,1
2ic,1,1,1
2hours,1,1,1
2heidishattuck7,1,1,1
2gt,1,1,1
2gs,1,1,1
2go,1,1,1
2gether,1,1,1
2get,1,1,1
2geeksandabackpack,1,1,1
2er,1,1,1
2do,1,1,1
2degree,1,1,1
2decisive,1,1,1
2de,1,1,1
2d,1,1,1
2create,1,1,1
2cor434kjv,1,1,1
2civilian,1,1,1
2citizens,1,1,1
2chaoscats,1,1,1
2c,1,1,1
2bn,1,1,1
2b7c89526,1,1,1
2añosinjusticia,1,1,1
2and,1,1,1
2adefenders,1,1,1
2abu,1,1,1
2a4life💪paintourcountryred,1,1,1
29yearold,1,1,1
29mm,1,1,1
29million,1,1,1
29may,1,1,1
29k,1,1,1
29if,1,1,1
29covid,1,1,1
299,1,1,1
2983,1,1,1
29829,1,1,1
298000,1,1,1
2971,1,1,1
296kfou,1,1,1
2961,1,1,1
29586,1,1,1
29551,1,1,1
295181,1,1,1
2934,1,1,1
29314,1,1,1
2930,1,1,1
2924,1,1,1
29212,1,1,1
292000,1,1,1
2920,1,1,1
2918,1,1,1
29158,1,1,1
29155,1,1,1
29114,1,1,1
29111,1,1,1
29052020,1,1,1
290520,1,1,1
2905,1,1,1
28delayslater,1,1,1
28891,1,1,1
288827,1,1,1
2885m,1,1,1
2885,1,1,1
2880,1,1,1
287k,1,1,1
287671,1,1,1
287621,1,1,1
28714,1,1,1
286194,1,1,1
285m,1,1,1
2856,1,1,1
28520,1,1,1
284734,1,1,1
283311,1,1,1
28296,1,1,1
2828319,1,1,1
2826,1,1,1
282000,1,1,1
281820,1,1,1
2814,1,1,1
2810,1,1,1
2804,1,1,1
2801,1,1,1
27°,1,1,1
27thousand,1,1,1
27k,1,1,1
27benji,1,1,1
27apr,1,1,1
279lb,1,1,1
279856,1,1,1
27944,1,1,1
279,1,1,1
27809,1,1,1
2777089,1,1,1
277100,1,1,1
275m,1,1,1
2759250,1,1,1
2750,1,1,1
274997,1,1,1
2744,1,1,1
2742306,1,1,1
273523615,1,1,1
2730,1,1,1
27263,1,1,1
27256,1,1,1
27253,1,1,1
27239the,1,1,1
2720,1,1,1
27160,1,1,1
27136,1,1,1
27134,1,1,1
271222,1,1,1
27121,1,1,1
2712,1,1,1
27119,1,1,1
2711,1,1,1
270k,1,1,1
26yr,1,1,1
26p,1,1,1
26may,1,1,1
26m,1,1,1
26k,1,1,1
26928,1,1,1
269127,1,1,1
26889,1,1,1
2687848,1,1,1
268021,1,1,1
268,1,1,1
2678,1,1,1
26764,1,1,1
2673797,1,1,1
267240,1,1,1
26703,1,1,1
267000,1,1,1
2668,1,1,1
26668,1,1,1
2666,1,1,1
26600,1,1,1
2660,1,1,1
26561,1,1,1
264246,1,1,1
2640,1,1,1
2632人（昨日1人多く報告した誤りを修正済み）,1,1,1
2627,1,1,1
2617,1,1,1
260g,1,1,1
26059,1,1,1
260000,1,1,1
25yearold,1,1,1
25wk,1,1,1
25trn,1,1,1
25times,1,1,1
25thamedmenttime,1,1,1
25m–34m,1,1,1
25lakhs,1,1,1
25km,1,1,1
25june,1,1,1
25handpicked,1,1,1
25986,1,1,1
2592,1,1,1
259031,1,1,1
25900,1,1,1
2585,1,1,1
2579,1,1,1
257506,1,1,1
2567,1,1,1
256611,1,1,1
25661,1,1,1
25656,1,1,1
256289,1,1,1
255615,1,1,1
2553,1,1,1
25507,1,1,1
254794,1,1,1
2545,1,1,1
25437,1,1,1
254293,1,1,1
25419,1,1,1
2541,1,1,1
254009,1,1,1
253b,1,1,1
2533,1,1,1
2531m🚍🚇🚈🚝,1,1,1
253,1,1,1
2529,1,1,1
25273,1,1,1
25207,1,1,1
2520,1,1,1
25183,1,1,1
2518,1,1,1
25163,1,1,1
25111,1,1,1
250th,1,1,1
25052020,1,1,1
2505,1,1,1
2503633600,1,1,1
2501,1,1,1
250000year,1,1,1
250000000,1,1,1
25000000,1,1,1
24시간,1,1,1
24…,1,1,1
24×7,1,1,1
24yearsofchaahat,1,1,1
24yearolds,1,1,1
24x7x52,1,1,1
24team,1,1,1
24pmet,1,1,1
24pm,1,1,1
24m,1,1,1
24liveblog,1,1,1
24hours,1,1,1
24e,1,1,1
24comment,1,1,1
2499512,1,1,1
2497,1,1,1
247trump,1,1,1
247gives,1,1,1
24761,1,1,1
2467,1,1,1
246622,1,1,1
2465,1,1,1
245pm,1,1,1
245k,1,1,1
2458,1,1,1
24512,1,1,1
24500,1,1,1
2447,1,1,1
24395,1,1,1
2431,1,1,1
2423,1,1,1
2419,1,1,1
24175,1,1,1
24041,1,1,1
2404,1,1,1
240326,1,1,1
240320,1,1,1
2400mg,1,1,1
23rds,1,1,1
23may,1,1,1
23hday,1,1,1
23c,1,1,1
23995,1,1,1
2390,1,1,1
23854,1,1,1
2385,1,1,1
2383,1,1,1
2377,1,1,1
2375,1,1,1
23729,1,1,1
236184,1,1,1
23593,1,1,1
235925,1,1,1
2356,1,1,1
2353,1,1,1
234billion,1,1,1
2344,1,1,1
2343,1,1,1
234013,1,1,1
233kfou,1,1,1
2339,1,1,1
233836,1,1,1
2338,1,1,1
2334,1,1,1
233,1,1,1
2328,1,1,1
2323,1,1,1
231k,1,1,1
2316,1,1,1
23057,1,1,1
22minutes,1,1,1
22may,1,1,1
22m,1,1,1
22but,1,1,1
22as,1,1,1
22another,1,1,1
2297,1,1,1
22955,1,1,1
229519,1,1,1
2292020,1,1,1
2290,1,1,1
2287,1,1,1
22836,1,1,1
22819,1,1,1
227lbs,1,1,1
22794,1,1,1
22730,1,1,1
2272人,1,1,1
22700,1,1,1
226770,1,1,1
22666,1,1,1
226000,1,1,1
225k,1,1,1
225250,1,1,1
22522,1,1,1
2246,1,1,1
223kwadèboukè,1,1,1
223920c71cc4,1,1,1
223771,1,1,1
2230pm,1,1,1
223000,1,1,1
2224,1,1,1
2220,1,1,1
2219,1,1,1
2218,1,1,1
22170,1,1,1
221441,1,1,1
220m,1,1,1
2205,1,1,1
2204,1,1,1
21人、icu,1,1,1
21x,1,1,1
21the,1,1,1
21th,1,1,1
21secs,1,1,1
21june,1,1,1
21habaneros,1,1,1
21h45,1,1,1
21apr,1,1,1
218million,1,1,1
2189a,1,1,1
21854,1,1,1
21820,1,1,1
218187,1,1,1
217500,1,1,1
2174,1,1,1
21739,1,1,1
2173,1,1,1
2172,1,1,1
216845,1,1,1
21500000,1,1,1
214kfou,1,1,1
21477,1,1,1
21333,1,1,1
2129,1,1,1
2122243121,1,1,1
2122,1,1,1
2120,1,1,1
211toronto,1,1,1
2115,1,1,1
2108,1,1,1
21072018,1,1,1
210715,1,1,1
2105,1,1,1
20yearsofjosh,1,1,1
20yearslost,1,1,1
20year,1,1,1
20x40x,1,1,1
20thscorpio,1,1,1
20somethings,1,1,1
20sm,1,1,1
20q2,1,1,1
20pts,1,1,1
20percentcuttosalariesduetocovid,1,1,1
20monthold,1,1,1
20minutes,1,1,1
20may,1,1,1
20h30,1,1,1
20h,1,1,1
20c,1,1,1
209789,1,1,1
2089,1,1,1
20834,1,1,1
20809,1,1,1
207million,1,1,1
206m,1,1,1
20673,1,1,1
2067,1,1,1
206077,1,1,1
20604,1,1,1
2060,1,1,1
2053,1,1,1
205000,1,1,1
204girl0574,1,1,1
2049000,1,1,1
20479,1,1,1
20457,1,1,1
2045,1,1,1
20440,1,1,1
2043,1,1,1
20372,1,1,1
2035,1,1,1
2033865,1,1,1
2032633,1,1,1
2030agenda,1,1,1
202mil,1,1,1
202m,1,1,1
20290,1,1,1
2026425,1,1,1
2026,1,1,1
2024andrewyang,1,1,1
2024279,1,1,1
20242025,1,1,1
2024081,1,1,1
2023s,1,1,1
2021free,1,1,1
2021e,1,1,1
2020💣,1,1,1
2020⁠,1,1,1
2020—is,1,1,1
2020​,1,1,1
2020·twitter,1,1,1
2020vote,1,1,1
2020vision,1,1,1
2020this,1,1,1
2020riots,1,1,1
2020q1,1,1,1
2020predicts,1,1,1
2020masksin2020,1,1,1
2020kcmoplatte6,1,1,1
2020jan,1,1,1
2020isbadbut,1,1,1
2020e,1,1,1
2020census,1,1,1
2020brazil,1,1,1
2020bizarro,1,1,1
2020bingocard,1,1,1
2020be,1,1,1
2020antitrump,1,1,1
2020abril,1,1,1
2020527,1,1,1
202026,1,1,1
20202024,1,1,1
202020,1,1,1
20200523,1,1,1
20200515,1,1,1
20200514,1,1,1
202000,1,1,1
2019新型冠狀病毒,1,1,1
2019thenew1984,1,1,1
2019a,1,1,1
20197,1,1,1
2018…,1,1,1
2018over,1,1,1
201821208,1,1,1
20182019th,1,1,1
20182019,1,1,1
20181120,1,1,1
2017rockwood,1,1,1
2016—chan,1,1,1
20167,1,1,1
201617,1,1,1
2015کی,1,1,1
2015s,1,1,1
20152019,1,1,1
201517,1,1,1
2014¿,1,1,1
201419,1,1,1
20126,1,1,1
2011—chan,1,1,1
20103,1,1,1
200–330,1,1,1
200th,1,1,1
200squarefoot,1,1,1
200mg,1,1,1
200bed,1,1,1
2009987,1,1,1
20089,1,1,1
2008266,1,1,1
20082016,1,1,1
2007…,1,1,1
2006—chinas,1,1,1
2006657,1,1,1
200608,1,1,1
2005525,1,1,1
2003—who,1,1,1
2003that,1,1,1
20032011,1,1,1
200300k,1,1,1
200250,1,1,1
2002370,1,1,1
2002358,1,1,1
20022003,1,1,1
2001today,1,1,1
2001819,1,1,1
2000mth,1,1,1
2000mg,1,1,1
200030000,1,1,1
20000foot,1,1,1
200000yr,1,1,1
200000000,1,1,1
20000000,1,1,1
1🛏,1,1,1
1🛀,1,1,1
1🌎💚,1,1,1
1️⃣2️⃣,1,1,1
1️⃣1️⃣6️⃣,1,1,1
1️⃣0️⃣4️⃣,1,1,1
1️⃣0️⃣0️⃣0️⃣0️⃣0️⃣,1,1,1
1위와,1,1,1
1단계로,1,1,1
1月17号疾病控制中心发出确认阳性的函。,1,1,1
1月12日送到国家疾病控制中心,1,1,1
1月11日采集病人样本,1,1,1
1⃣trump,1,1,1
1⃣keep,1,1,1
1⃣a,1,1,1
1⃣4⃣,1,1,1
1⃣2⃣societal,1,1,1
